,Date,Round,Home Team,Away Team,Home Score,Away Score,Winner,Season
192,2018-08-25 16:35:00,23,Fremantle,Collingwood,67,76,Away,2018
193,2018-08-25 19:25:00,23,Carlton,Adelaide,61,165,Away,2018
194,2018-08-25 19:25:00,23,Sydney,Hawthorn,74,83,Away,2018
195,2018-08-26 13:10:00,23,Brisbane Lions,West Coast,72,98,Away,2018
196,2018-08-26 15:20:00,23,Melbourne,Greater Western Sydney,102,57,Home,2018
197,2018-08-26 16:40:00,23,St Kilda,North Melbourne,94,117,Away,2018
198,2018-09-06 19:20:00,24,Richmond,Hawthorn,95,64,Home,2018
199,2018-09-07 19:50:00,25,Melbourne,Geelong,75,46,Home,2018
200,2018-09-08 16:20:00,26,Sydney,Greater Western Sydney,30,79,Away,2018
201,2018-09-08 20:10:00,27,West Coast,Collingwood,86,70,Home,2018
202,2018-09-14 19:50:00,28,Hawthorn,Melbourne,71,104,Away,2018
203,2018-09-15 19:25:00,29,Collingwood,Greater Western Sydney,69,59,Home,2018
204,2018-09-21 19:50:00,30,Richmond,Collingwood,58,97,Away,2018
205,2018-09-22 15:20:00,31,West Coast,Melbourne,121,55,Home,2018
206,2018-09-29 14:30:00,32,West Coast,Collingwood,79,74,Home,2018
0,2019-03-21 18:25:00,1,Carlton,Richmond,64,97,Away,2019
1,2019-03-22 18:50:00,1,Collingwood,Geelong,65,72,Away,2019
2,2019-03-23 12:45:00,1,Melbourne,Port Adelaide,61,87,Away,2019
3,2019-03-23 15:35:00,1,Adelaide,Hawthorn,55,87,Away,2019
4,2019-03-23 18:25:00,1,Western Bulldogs,Sydney,82,65,Home,2019
5,2019-03-23 19:20:00,1,Brisbane Lions,West Coast,102,58,Home,2019
6,2019-03-24 12:10:00,1,St Kilda,Gold Coast,85,84,Home,2019
7,2019-03-24 14:20:00,1,Greater Western Sydney,Essendon,112,40,Home,2019
8,2019-03-24 17:20:00,1,Fremantle,North Melbourne,141,59,Home,2019
9,2019-03-28 18:20:00,2,Richmond,Collingwood,66,110,Away,2019
10,2019-03-29 18:50:00,2,Sydney,Adelaide,62,88,Away,2019
11,2019-03-30 15:35:00,2,Essendon,St Kilda,65,76,Away,2019
12,2019-03-30 16:10:00,2,Port Adelaide,Carlton,88,72,Home,2019
13,2019-03-30 18:25:00,2,Geelong,Melbourne,126,46,Home,2019
14,2019-03-30 19:10:00,2,West Coast,Greater Western Sydney,104,52,Home,2019
15,2019-03-31 12:10:00,2,North Melbourne,Brisbane Lions,87,107,Away,2019
16,2019-03-31 14:20:00,2,Hawthorn,Western Bulldogs,87,106,Away,2019
17,2019-03-31 15:40:00,2,Gold Coast,Fremantle,61,58,Home,2019
18,2019-04-04 18:50:00,3,Adelaide,Geelong,75,99,Away,2019
19,2019-04-05 18:50:00,3,Melbourne,Essendon,112,130,Away,2019
20,2019-04-06 12:45:00,3,Carlton,Sydney,74,93,Away,2019
21,2019-04-06 15:35:00,3,Greater Western Sydney,Richmond,125,76,Home,2019
22,2019-04-06 18:25:00,3,Brisbane Lions,Port Adelaide,107,90,Home,2019
23,2019-04-06 18:25:00,3,Collingwood,West Coast,76,98,Away,2019
24,2019-04-07 14:20:00,3,Western Bulldogs,Gold Coast,68,73,Away,2019
25,2019-04-07 15:20:00,3,Hawthorn,North Melbourne,87,71,Home,2019
26,2019-04-07 17:20:00,3,Fremantle,St Kilda,71,66,Home,2019
27,2019-04-11 19:20:00,4,Sydney,Melbourne,78,100,Away,2019
28,2019-04-12 19:50:00,4,Collingwood,Western Bulldogs,78,64,Home,2019
29,2019-04-13 13:45:00,4,Geelong,Greater Western Sydney,75,79,Away,2019
30,2019-04-13 14:10:00,4,Essendon,Brisbane Lions,112,65,Home,2019
31,2019-04-13 16:35:00,4,Port Adelaide,Richmond,92,99,Away,2019
32,2019-04-13 19:25:00,4,North Melbourne,Adelaide,71,59,Home,2019
33,2019-04-13 20:10:00,4,West Coast,Fremantle,69,56,Home,2019
34,2019-04-14 14:40:00,4,Gold Coast,Carlton,59,57,Home,2019
35,2019-04-14 15:20:00,4,St Kilda,Hawthorn,74,69,Home,2019
36,2019-04-18 19:35:00,5,Brisbane Lions,Collingwood,61,123,Away,2019
37,2019-04-19 16:20:00,5,North Melbourne,Essendon,58,116,Away,2019
38,2019-04-19 20:10:00,5,West Coast,Port Adelaide,53,95,Away,2019
39,2019-04-20 13:45:00,5,Greater Western Sydney,Fremantle,82,106,Away,2019
40,2019-04-20 16:35:00,5,Melbourne,St Kilda,55,95,Away,2019
41,2019-04-20 19:25:00,5,Richmond,Sydney,89,67,Home,2019
42,2019-04-21 13:10:00,5,Western Bulldogs,Carlton,57,101,Away,2019
43,2019-04-21 16:40:00,5,Adelaide,Gold Coast,119,46,Home,2019
44,2019-04-22 15:20:00,5,Hawthorn,Geelong,90,113,Away,2019
45,2019-04-24 19:35:00,6,Richmond,Melbourne,85,42,Home,2019
46,2019-04-25 15:20:00,6,Essendon,Collingwood,69,73,Away,2019
47,2019-04-26 19:50:00,6,Port Adelaide,North Melbourne,88,72,Home,2019
48,2019-04-27 13:45:00,6,Gold Coast,Brisbane Lions,62,111,Away,2019
49,2019-04-27 16:35:00,6,St Kilda,Adelaide,68,97,Away,2019
50,2019-04-27 19:25:00,6,Sydney,Greater Western Sydney,79,120,Away,2019
51,2019-04-27 20:10:00,6,Fremantle,Western Bulldogs,88,69,Home,2019
52,2019-04-28 15:20:00,6,Hawthorn,Carlton,93,88,Home,2019
53,2019-04-28 16:40:00,6,Geelong,West Coast,104,46,Home,2019
54,2019-05-03 19:50:00,7,Collingwood,Port Adelaide,108,69,Home,2019
55,2019-05-04 13:45:00,7,Melbourne,Hawthorn,79,74,Home,2019
56,2019-05-04 13:45:00,7,Greater Western Sydney,St Kilda,114,70,Home,2019
57,2019-05-04 16:35:00,7,Brisbane Lions,Sydney,103,81,Home,2019
58,2019-05-04 19:25:00,7,Western Bulldogs,Richmond,99,52,Home,2019
59,2019-05-04 20:10:00,7,West Coast,Gold Coast,80,57,Home,2019
60,2019-05-05 13:10:00,7,Carlton,North Melbourne,62,120,Away,2019
61,2019-05-05 15:20:00,7,Geelong,Essendon,86,54,Home,2019
62,2019-05-05 16:40:00,7,Adelaide,Fremantle,51,34,Home,2019
63,2019-05-10 19:50:00,8,Sydney,Essendon,77,72,Home,2019
64,2019-05-11 13:45:00,8,Carlton,Collingwood,87,106,Away,2019
65,2019-05-11 13:45:00,8,Western Bulldogs,Brisbane Lions,92,76,Home,2019
66,2019-05-11 16:35:00,8,Gold Coast,Melbourne,60,61,Away,2019
67,2019-05-11 19:25:00,8,St Kilda,West Coast,70,88,Away,2019
68,2019-05-11 19:40:00,8,Port Adelaide,Adelaide,68,88,Away,2019
69,2019-05-12 13:10:00,8,North Melbourne,Geelong,80,104,Away,2019
70,2019-05-12 15:20:00,8,Hawthorn,Greater Western Sydney,71,38,Home,2019
71,2019-05-12 17:20:00,8,Fremantle,Richmond,86,111,Away,2019
72,2019-05-17 20:10:00,9,West Coast,Melbourne,85,69,Home,2019
73,2019-05-18 13:45:00,9,Collingwood,St Kilda,112,71,Home,2019
74,2019-05-18 14:10:00,9,Brisbane Lions,Adelaide,93,92,Home,2019
75,2019-05-18 16:35:00,9,Geelong,Western Bulldogs,133,89,Home,2019
76,2019-05-18 19:25:00,9,Essendon,Fremantle,60,53,Home,2019
77,2019-05-18 19:25:00,9,North Melbourne,Sydney,72,77,Away,2019
78,2019-05-19 13:10:00,9,Port Adelaide,Gold Coast,89,51,Home,2019
79,2019-05-19 15:20:00,9,Richmond,Hawthorn,95,59,Home,2019
80,2019-05-19 16:40:00,9,Greater Western Sydney,Carlton,138,45,Home,2019
81,2019-05-24 19:50:00,10,Sydney,Collingwood,73,80,Away,2019
82,2019-05-25 13:45:00,10,Hawthorn,Port Adelaide,80,49,Home,2019
83,2019-05-25 14:10:00,10,Western Bulldogs,North Melbourne,90,115,Away,2019
84,2019-05-25 16:35:00,10,Adelaide,West Coast,73,85,Away,2019
85,2019-05-25 19:25:00,10,Richmond,Essendon,73,50,Home,2019
86,2019-05-25 19:25:00,10,Gold Coast,Geelong,64,91,Away,2019
87,2019-05-26 13:10:00,10,Melbourne,Greater Western Sydney,68,94,Away,2019
88,2019-05-26 15:20:00,10,St Kilda,Carlton,68,55,Home,2019
89,2019-05-26 17:20:00,10,Fremantle,Brisbane Lions,73,72,Home,2019
90,2019-05-31 19:50:00,11,North Melbourne,Richmond,99,62,Home,2019
91,2019-06-01 13:45:00,11,Collingwood,Fremantle,75,79,Away,2019
92,2019-06-01 13:45:00,11,Greater Western Sydney,Gold Coast,126,43,Home,2019
93,2019-06-01 16:35:00,11,Geelong,Sydney,85,63,Home,2019
94,2019-06-01 19:25:00,11,Brisbane Lions,Hawthorn,85,66,Home,2019
95,2019-06-01 19:40:00,11,Melbourne,Adelaide,88,90,Away,2019
96,2019-06-02 14:20:00,11,St Kilda,Port Adelaide,69,139,Away,2019
97,2019-06-02 15:20:00,11,Essendon,Carlton,74,33,Home,2019
98,2019-06-02 17:20:00,11,West Coast,Western Bulldogs,133,72,Home,2019
99,2019-06-07 19:50:00,12,Richmond,Geelong,37,104,Away,2019
100,2019-06-08 13:45:00,12,Carlton,Brisbane Lions,78,63,Home,2019
101,2019-06-08 16:35:00,12,Gold Coast,North Melbourne,72,99,Away,2019
102,2019-06-08 19:40:00,12,Adelaide,Greater Western Sydney,82,61,Home,2019
103,2019-06-09 15:20:00,12,Sydney,West Coast,116,71,Home,2019
104,2019-06-10 15:20:00,12,Collingwood,Melbourne,98,57,Home,2019
105,2019-06-13 19:50:00,13,Adelaide,Richmond,101,68,Home,2019
106,2019-06-14 19:50:00,13,Essendon,Hawthorn,96,77,Home,2019
107,2019-06-15 13:45:00,13,Gold Coast,St Kilda,76,80,Away,2019
108,2019-06-15 16:35:00,13,Fremantle,Port Adelaide,100,79,Home,2019
109,2019-06-15 19:25:00,13,Carlton,Western Bulldogs,100,103,Away,2019
110,2019-06-16 15:20:00,13,North Melbourne,Greater Western Sydney,68,91,Away,2019
111,2019-06-20 20:10:00,14,West Coast,Essendon,106,71,Home,2019
112,2019-06-21 19:50:00,14,Sydney,Hawthorn,82,63,Home,2019
113,2019-06-22 13:45:00,14,Melbourne,Fremantle,85,71,Home,2019
114,2019-06-22 16:35:00,14,St Kilda,Brisbane Lions,59,115,Away,2019
115,2019-06-22 19:40:00,14,Port Adelaide,Geelong,67,56,Home,2019
116,2019-06-23 15:20:00,14,Western Bulldogs,Collingwood,73,82,Away,2019
117,2019-06-27 19:20:00,15,Essendon,Greater Western Sydney,77,71,Home,2019
118,2019-06-28 19:50:00,15,Geelong,Adelaide,96,69,Home,2019
119,2019-06-29 13:45:00,15,Hawthorn,West Coast,71,77,Away,2019
120,2019-06-29 16:35:00,15,Sydney,Gold Coast,93,51,Home,2019
121,2019-06-29 19:25:00,15,Collingwood,North Melbourne,37,81,Away,2019
122,2019-06-29 19:40:00,15,Port Adelaide,Western Bulldogs,41,66,Away,2019
123,2019-06-30 13:10:00,15,St Kilda,Richmond,70,103,Away,2019
124,2019-06-30 15:20:00,15,Brisbane Lions,Melbourne,107,74,Home,2019
125,2019-06-30 17:20:00,15,Fremantle,Carlton,75,79,Away,2019
126,2019-07-05 19:50:00,16,Hawthorn,Collingwood,67,63,Home,2019
127,2019-07-06 13:45:00,16,Essendon,Sydney,76,66,Home,2019
128,2019-07-06 14:10:00,16,Gold Coast,Richmond,58,150,Away,2019
129,2019-07-06 16:35:00,16,Adelaide,Port Adelaide,44,101,Away,2019
130,2019-07-06 19:25:00,16,Western Bulldogs,Geelong,71,55,Home,2019
131,2019-07-06 20:10:00,16,Fremantle,West Coast,31,122,Away,2019
132,2019-07-07 13:10:00,16,Carlton,Melbourne,100,105,Away,2019
133,2019-07-07 15:20:00,16,North Melbourne,St Kilda,112,73,Home,2019
134,2019-07-07 16:40:00,16,Greater Western Sydney,Brisbane Lions,74,94,Away,2019
135,2019-07-12 20:10:00,17,West Coast,Collingwood,77,78,Away,2019
136,2019-07-13 13:45:00,17,Sydney,Carlton,62,69,Away,2019
137,2019-07-13 14:10:00,17,Hawthorn,Fremantle,84,53,Home,2019
138,2019-07-13 16:35:00,17,Essendon,North Melbourne,86,81,Home,2019
139,2019-07-13 19:25:00,17,Gold Coast,Adelaide,56,151,Away,2019
140,2019-07-13 19:25:00,17,Geelong,St Kilda,84,57,Home,2019
141,2019-07-14 13:10:00,17,Richmond,Greater Western Sydney,94,67,Home,2019
142,2019-07-14 15:20:00,17,Western Bulldogs,Melbourne,74,66,Home,2019
143,2019-07-14 16:40:00,17,Port Adelaide,Brisbane Lions,49,97,Away,2019
144,2019-07-19 19:50:00,18,Adelaide,Essendon,75,96,Away,2019
145,2019-07-20 13:45:00,18,Richmond,Port Adelaide,101,63,Home,2019
146,2019-07-20 14:10:00,18,Carlton,Gold Coast,99,75,Home,2019
147,2019-07-20 16:35:00,18,Greater Western Sydney,Collingwood,122,75,Home,2019
148,2019-07-20 19:25:00,18,Brisbane Lions,North Melbourne,87,75,Home,2019
149,2019-07-20 20:10:00,18,Fremantle,Sydney,52,51,Home,2019
150,2019-07-21 13:10:00,18,Geelong,Hawthorn,61,85,Away,2019
151,2019-07-21 15:20:00,18,Melbourne,West Coast,78,91,Away,2019
152,2019-07-21 16:40:00,18,St Kilda,Western Bulldogs,116,89,Home,2019
153,2019-07-26 19:50:00,19,Collingwood,Richmond,66,98,Away,2019
154,2019-07-27 13:45:00,19,Hawthorn,Brisbane Lions,60,87,Away,2019
155,2019-07-27 14:10:00,19,Carlton,Adelaide,87,60,Home,2019
156,2019-07-27 16:35:00,19,West Coast,North Melbourne,121,72,Home,2019
157,2019-07-27 19:25:00,19,St Kilda,Melbourne,104,85,Home,2019
158,2019-07-27 19:40:00,19,Port Adelaide,Greater Western Sydney,55,56,Away,2019
159,2019-07-28 13:10:00,19,Western Bulldogs,Fremantle,113,66,Home,2019
160,2019-07-28 15:20:00,19,Sydney,Geelong,80,107,Away,2019
161,2019-07-28 16:40:00,19,Gold Coast,Essendon,96,106,Away,2019
162,2019-08-02 19:50:00,20,North Melbourne,Hawthorn,86,64,Home,2019
163,2019-08-03 13:45:00,20,Essendon,Port Adelaide,67,126,Away,2019
164,2019-08-03 14:10:00,20,Greater Western Sydney,Sydney,83,81,Home,2019
165,2019-08-03 16:35:00,20,Fremantle,Geelong,95,61,Home,2019
166,2019-08-03 19:25:00,20,Melbourne,Richmond,60,93,Away,2019
167,2019-08-03 19:40:00,20,Adelaide,St Kilda,92,70,Home,2019
168,2019-08-04 13:10:00,20,Collingwood,Gold Coast,120,51,Home,2019
169,2019-08-04 15:20:00,20,Carlton,West Coast,75,99,Away,2019
170,2019-08-04 16:40:00,20,Brisbane Lions,Western Bulldogs,98,80,Home,2019
171,2019-08-09 19:50:00,21,Greater Western Sydney,Hawthorn,29,85,Away,2019
172,2019-08-10 13:45:00,21,Melbourne,Collingwood,53,70,Away,2019
173,2019-08-10 14:10:00,21,Port Adelaide,Sydney,103,56,Home,2019
174,2019-08-10 16:35:00,21,Brisbane Lions,Gold Coast,144,53,Home,2019
175,2019-08-10 19:25:00,21,Essendon,Western Bulldogs,33,137,Away,2019
176,2019-08-10 19:25:00,21,Geelong,North Melbourne,69,14,Home,2019
177,2019-08-11 13:10:00,21,St Kilda,Fremantle,72,69,Home,2019
178,2019-08-11 15:20:00,21,Richmond,Carlton,73,45,Home,2019
179,2019-08-11 17:20:00,21,West Coast,Adelaide,90,80,Home,2019
180,2019-08-16 19:50:00,22,Melbourne,Sydney,42,95,Away,2019
181,2019-08-17 13:45:00,22,Carlton,St Kilda,78,68,Home,2019
182,2019-08-17 14:10:00,22,Brisbane Lions,Geelong,75,74,Home,2019
183,2019-08-17 16:35:00,22,Adelaide,Collingwood,48,114,Away,2019
184,2019-08-17 19:25:00,22,North Melbourne,Port Adelaide,144,58,Home,2019
185,2019-08-17 20:10:00,22,Fremantle,Essendon,55,87,Away,2019
186,2019-08-18 13:10:00,22,Richmond,West Coast,88,82,Home,2019
187,2019-08-18 15:20:00,22,Greater Western Sydney,Western Bulldogs,65,126,Away,2019
188,2019-08-18 16:40:00,22,Hawthorn,Gold Coast,118,48,Home,2019
189,2019-08-23 19:50:00,23,Collingwood,Essendon,76,65,Home,2019
190,2019-08-24 13:45:00,23,Sydney,St Kilda,109,64,Home,2019
191,2019-08-24 14:10:00,23,North Melbourne,Melbourne,88,83,Home,2019
192,2019-08-24 16:35:00,23,Geelong,Carlton,129,61,Home,2019
193,2019-08-24 19:25:00,23,Gold Coast,Greater Western Sydney,55,127,Away,2019
194,2019-08-24 20:10:00,23,West Coast,Hawthorn,67,105,Away,2019
195,2019-08-25 13:10:00,23,Western Bulldogs,Adelaide,121,87,Home,2019
196,2019-08-25 15:20:00,23,Richmond,Brisbane Lions,82,55,Home,2019
197,2019-08-25 16:40:00,23,Port Adelaide,Fremantle,110,67,Home,2019
198,2019-09-05 20:10:00,24,West Coast,Essendon,116,61,Home,2019
199,2019-09-06 19:50:00,25,Geelong,Collingwood,51,61,Away,2019
200,2019-09-07 15:20:00,26,Greater Western Sydney,Western Bulldogs,113,55,Home,2019
201,2019-09-07 19:25:00,27,Brisbane Lions,Richmond,65,112,Away,2019
202,2019-09-13 19:50:00,28,Geelong,West Coast,88,68,Home,2019
203,2019-09-14 19:25:00,29,Brisbane Lions,Greater Western Sydney,80,83,Away,2019
204,2019-09-20 19:50:00,30,Richmond,Geelong,85,66,Home,2019
205,2019-09-21 16:35:00,31,Collingwood,Greater Western Sydney,52,56,Away,2019
206,2019-09-28 14:30:00,32,Richmond,Greater Western Sydney,114,25,Home,2019
0,2020-03-19 18:40:00,1,Richmond,Carlton,105,81,Home,2020
1,2020-03-20 18:50:00,1,Western Bulldogs,Collingwood,34,86,Away,2020
2,2020-03-21 13:10:00,1,Essendon,Fremantle,63,57,Home,2020
3,2020-03-21 16:05:00,1,Adelaide,Sydney,71,74,Away,2020
4,2020-03-21 18:40:00,1,Gold Coast,Port Adelaide,29,76,Away,2020
5,2020-03-21 18:40:00,1,Greater Western Sydney,Geelong,105,73,Home,2020
6,2020-03-22 12:05:00,1,North Melbourne,St Kilda,56,54,Home,2020
7,2020-03-22 14:35:00,1,Hawthorn,Brisbane Lions,90,62,Home,2020
8,2020-03-22 17:40:00,1,West Coast,Melbourne,78,51,Home,2020
9,2020-06-11 19:40:00,2,Collingwood,Richmond,36,36,Draw,2020
10,2020-06-12 19:50:00,2,Geelong,Hawthorn,108,47,Home,2020
11,2020-06-13 13:45:00,2,Brisbane Lions,Fremantle,81,69,Home,2020
12,2020-06-13 16:35:00,2,Carlton,Melbourne,53,54,Away,2020
13,2020-06-13 19:40:00,2,Port Adelaide,Adelaide,110,35,Home,2020
14,2020-06-13 19:40:00,2,Gold Coast,West Coast,90,46,Home,2020
15,2020-06-14 13:05:00,2,Greater Western Sydney,North Melbourne,60,80,Away,2020
16,2020-06-14 15:35:00,2,Sydney,Essendon,73,79,Away,2020
17,2020-06-14 18:05:00,2,St Kilda,Western Bulldogs,88,49,Home,2020
18,2020-06-18 19:40:00,3,Richmond,Hawthorn,39,71,Away,2020
19,2020-06-19 19:50:00,3,Western Bulldogs,Greater Western Sydney,57,33,Home,2020
20,2020-06-20 13:45:00,3,North Melbourne,Sydney,60,71,Away,2020
21,2020-06-20 16:35:00,3,Collingwood,St Kilda,81,37,Home,2020
22,2020-06-20 19:40:00,3,Geelong,Carlton,77,79,Away,2020
23,2020-06-20 19:40:00,3,Brisbane Lions,West Coast,74,44,Home,2020
24,2020-06-21 15:05:00,3,Gold Coast,Adelaide,82,29,Home,2020
25,2020-06-21 20:10:00,3,Fremantle,Port Adelaide,41,70,Away,2020
26,2020-06-25 19:40:00,4,Sydney,Western Bulldogs,39,67,Away,2020
27,2020-06-26 19:50:00,4,Greater Western Sydney,Collingwood,66,64,Home,2020
28,2020-06-27 13:45:00,4,Port Adelaide,West Coast,89,41,Home,2020
29,2020-06-27 16:35:00,4,St Kilda,Richmond,93,67,Home,2020
30,2020-06-27 19:40:00,4,Essendon,Carlton,51,52,Away,2020
31,2020-06-27 19:40:00,4,Gold Coast,Fremantle,64,51,Home,2020
32,2020-06-28 13:05:00,4,Brisbane Lions,Adelaide,83,46,Home,2020
33,2020-06-28 15:35:00,4,Melbourne,Geelong,44,47,Away,2020
34,2020-06-28 18:10:00,4,Hawthorn,North Melbourne,58,54,Home,2020
35,2020-07-02 19:40:00,5,Carlton,St Kilda,55,73,Away,2020
36,2020-07-03 19:50:00,5,Collingwood,Essendon,48,63,Away,2020
37,2020-07-04 13:45:00,5,West Coast,Sydney,77,43,Home,2020
38,2020-07-04 16:35:00,5,Geelong,Gold Coast,89,52,Home,2020
39,2020-07-04 19:40:00,5,Western Bulldogs,North Melbourne,87,38,Home,2020
40,2020-07-04 19:40:00,5,Brisbane Lions,Port Adelaide,85,48,Home,2020
41,2020-07-05 13:05:00,5,Adelaide,Fremantle,34,54,Away,2020
42,2020-07-05 15:35:00,5,Melbourne,Richmond,52,79,Away,2020
43,2020-07-05 18:10:00,5,Greater Western Sydney,Hawthorn,83,49,Home,2020
44,2020-07-09 19:40:00,6,Geelong,Brisbane Lions,73,46,Home,2020
45,2020-07-10 19:50:00,6,Collingwood,Hawthorn,59,27,Home,2020
46,2020-07-11 12:35:00,6,Fremantle,St Kilda,79,73,Home,2020
47,2020-07-11 15:05:00,6,West Coast,Adelaide,67,34,Home,2020
48,2020-07-11 18:05:00,6,Melbourne,Gold Coast,80,63,Home,2020
49,2020-07-11 19:40:00,6,Essendon,North Melbourne,67,53,Home,2020
50,2020-07-12 13:05:00,6,Port Adelaide,Greater Western Sydney,63,46,Home,2020
51,2020-07-12 15:35:00,6,Richmond,Sydney,34,26,Home,2020
52,2020-07-12 18:45:00,6,Carlton,Western Bulldogs,103,51,Home,2020
53,2020-07-16 20:10:00,7,Geelong,Collingwood,35,57,Away,2020
54,2020-07-17 19:50:00,7,Essendon,Western Bulldogs,51,93,Away,2020
55,2020-07-18 13:45:00,7,Greater Western Sydney,Brisbane Lions,68,88,Away,2020
56,2020-07-18 16:35:00,7,Sydney,Gold Coast,60,92,Away,2020
57,2020-07-18 19:40:00,7,Richmond,North Melbourne,77,23,Home,2020
58,2020-07-19 13:05:00,7,Carlton,Port Adelaide,61,64,Away,2020
59,2020-07-19 15:35:00,7,Hawthorn,Melbourne,48,91,Away,2020
60,2020-07-19 18:35:00,7,Fremantle,West Coast,32,62,Away,2020
61,2020-07-20 19:40:00,7,Adelaide,St Kilda,55,78,Away,2020
62,2020-07-23 19:40:00,8,Gold Coast,Western Bulldogs,46,51,Away,2020
63,2020-07-24 19:50:00,8,Greater Western Sydney,Richmond,62,50,Home,2020
64,2020-07-25 13:05:00,8,North Melbourne,Carlton,57,64,Away,2020
65,2020-07-25 15:35:00,8,Sydney,Hawthorn,60,53,Home,2020
66,2020-07-25 19:40:00,8,Port Adelaide,St Kilda,44,73,Away,2020
67,2020-07-26 13:05:00,8,Adelaide,Essendon,59,62,Away,2020
68,2020-07-26 15:35:00,8,West Coast,Collingwood,111,45,Home,2020
69,2020-07-26 18:10:00,8,Melbourne,Brisbane Lions,49,53,Away,2020
70,2020-07-27 20:10:00,8,Fremantle,Geelong,16,48,Away,2020
71,2020-07-29 19:10:00,9,Western Bulldogs,Richmond,49,90,Away,2020
72,2020-07-30 19:50:00,9,Melbourne,Port Adelaide,32,83,Away,2020
73,2020-07-31 17:40:00,9,Carlton,Hawthorn,58,89,Away,2020
74,2020-07-31 20:10:00,9,Essendon,Brisbane Lions,28,91,Away,2020
75,2020-08-01 14:35:00,9,North Melbourne,Adelaide,119,50,Home,2020
76,2020-08-01 17:10:00,9,St Kilda,Sydney,101,48,Home,2020
77,2020-08-01 20:10:00,9,West Coast,Geelong,73,64,Home,2020
78,2020-08-02 15:35:00,9,Gold Coast,Greater Western Sydney,35,61,Away,2020
79,2020-08-02 18:10:00,9,Fremantle,Collingwood,61,49,Home,2020
80,2020-08-03 19:10:00,10,Port Adelaide,Western Bulldogs,55,42,Home,2020
81,2020-08-04 19:10:00,10,Richmond,Brisbane Lions,82,41,Home,2020
82,2020-08-05 17:40:00,10,Geelong,North Melbourne,90,57,Home,2020
83,2020-08-05 20:10:00,10,Adelaide,Melbourne,37,88,Away,2020
84,2020-08-06 17:40:00,10,Collingwood,Sydney,50,41,Home,2020
85,2020-08-06 20:10:00,10,Gold Coast,St Kilda,74,78,Away,2020
86,2020-08-07 19:50:00,10,Essendon,Greater Western Sydney,55,59,Away,2020
87,2020-08-08 16:35:00,11,Port Adelaide,Richmond,93,72,Home,2020
88,2020-08-08 19:40:00,11,Brisbane Lions,Western Bulldogs,96,72,Home,2020
89,2020-08-09 15:35:00,11,West Coast,Carlton,72,50,Home,2020
90,2020-08-09 18:10:00,11,Melbourne,North Melbourne,92,35,Home,2020
91,2020-08-10 18:10:00,11,St Kilda,Geelong,34,93,Away,2020
92,2020-08-10 20:40:00,11,Fremantle,Hawthorn,48,32,Home,2020
93,2020-08-11 18:35:00,11,Adelaide,Collingwood,38,62,Away,2020
94,2020-08-12 19:10:00,11,Gold Coast,Essendon,73,73,Draw,2020
95,2020-08-13 20:10:00,12,Sydney,Greater Western Sydney,66,25,Home,2020
96,2020-08-14 19:50:00,12,Geelong,Port Adelaide,91,31,Home,2020
97,2020-08-15 14:35:00,12,North Melbourne,Brisbane Lions,52,53,Away,2020
98,2020-08-15 17:10:00,12,Melbourne,Collingwood,100,44,Home,2020
99,2020-08-15 20:10:00,12,Fremantle,Carlton,36,40,Away,2020
100,2020-08-16 13:05:00,12,Western Bulldogs,Adelaide,111,54,Home,2020
101,2020-08-16 15:35:00,12,St Kilda,Essendon,68,33,Home,2020
102,2020-08-16 18:10:00,12,West Coast,Hawthorn,81,49,Home,2020
103,2020-08-17 19:10:00,12,Richmond,Gold Coast,53,32,Home,2020
104,2020-08-21 19:50:00,13,Gold Coast,Carlton,27,60,Away,2020
105,2020-08-22 13:45:00,13,Western Bulldogs,Melbourne,80,52,Home,2020
106,2020-08-22 16:35:00,13,Port Adelaide,Hawthorn,68,58,Home,2020
107,2020-08-22 19:45:00,13,Essendon,Richmond,61,73,Away,2020
108,2020-08-22 20:10:00,13,Fremantle,Sydney,50,19,Home,2020
109,2020-08-23 13:05:00,13,Adelaide,Geelong,37,65,Away,2020
110,2020-08-23 15:35:00,13,Brisbane Lions,St Kilda,50,48,Home,2020
111,2020-08-23 18:10:00,13,West Coast,Greater Western Sydney,61,49,Home,2020
112,2020-08-24 19:10:00,13,Collingwood,North Melbourne,65,35,Home,2020
113,2020-08-27 16:40:00,14,Hawthorn,Essendon,71,87,Away,2020
114,2020-08-27 19:10:00,14,Richmond,West Coast,88,61,Home,2020
115,2020-08-28 19:50:00,14,Western Bulldogs,Geelong,61,72,Away,2020
