Game,Season,Date,Round,HomeTeam,AwayTeam,Winner,SeasonPointsBy,SeasonPointsAgainst,SeasonPerformance,Ranking,PointsBy_Last_1,PointsAgainst_Last_1,Performance_Last_1,PointsBy_Last_2,PointsAgainst_Last_2,Performance_Last_2,PointsBy_Last_3,PointsAgainst_Last_3,Performance_Last_3,PointsBy_Last_4,PointsAgainst_Last_4,Performance_Last_4,PointsBy_Last_5,PointsAgainst_Last_5,Performance_Last_5
13578,2010,2010-03-25,R1,Richmond,Carlton,Away,0.0,0.0,0.0,0.0,-59.0,14.0,0.0,-35.0,-13.5,0.0,-54.66666666666666,9.666666666666671,-0.6666666666666666,-54.25,21.25,-1.0,-45.599999999999994,21.0,-0.7999999999999999
13579,2010,2010-03-26,R1,Geelong,Essendon,Home,0.0,0.0,0.0,0.0,10.0,-98.0,2.0,7.0,-75.0,1.0,7.666666666666671,-69.66666666666667,1.3333333333333335,1.75,-65.75,1.0,3.200000000000003,-48.0,0.8
13580,2010,2010-03-27,R1,Melbourne,West Coast,Away,0.0,0.0,0.0,0.0,-58.0,69.0,-2.0,-5.0,50.0,-1.0,2.333333333333343,30.666666666666657,-0.6666666666666666,-8.5,29.5,-1.0,-9.400000000000006,27.200000000000003,-1.2000000000000002
13581,2010,2010-03-27,R1,Sydney,St Kilda,Away,0.0,0.0,0.0,0.0,24.0,20.0,0.0,10.0,32.0,-1.0,9.0,34.666666666666664,-1.3333333333333333,9.0,26.25,-1.0,14.0,27.0,-0.7999999999999999
13582,2010,2010-03-27,R1,Brisbane Lions,Hawthorn,Home,0.0,0.0,0.0,0.0,-43.0,-9.0,0.0,-33.5,1.0,0.0,-11.333333333333329,0.0,0.6666666666666666,6.0,4.5,1.0,1.0,-0.19999999999998863,0.7999999999999999
13583,2010,2010-03-28,R1,Port Adelaide,North Melbourne,Home,0.0,0.0,0.0,0.0,-4.0,4.0,-2.0,12.0,26.0,-2.0,6.333333333333329,21.0,-1.3333333333333333,-7.5,29.5,-1.5,1.4000000000000057,25.39999999999999,-0.7999999999999999
13584,2010,2010-03-28,R1,Footscray,Adelaide,Away,0.0,0.0,0.0,0.0,-25.0,-23.0,0.0,-42.0,-18.5,0.0,-59.33333333333333,-15.0,-0.6666666666666666,-50.0,-4.25,-0.5,-36.8,2.3999999999999915,-0.40000000000000013
13585,2010,2010-03-28,R1,Fremantle,Collingwood,Home,0.0,0.0,0.0,0.0,7.0,-26.0,0.0,32.5,-8.5,0.0,25.666666666666664,10.0,0.0,29.25,1.0,0.5,20.0,11.799999999999997,0.0
13586,2010,2010-04-01,R2,Brisbane Lions,Carlton,Home,-6.0,18.0,0.0,0.0,-6.0,18.0,0.0,-27.0,7.0,0.0,-15.666666666666657,-19.33333333333333,0.6666666666666666,-25.0,-15.5,0.5,-22.80000000000001,-7.3999999999999915,0.40000000000000013
13587,2010,2010-04-03,R2,Collingwood,Port Adelaide,Home,33.0,11.0,0.0,0.0,33.0,11.0,0.0,6.5,30.0,0.0,1.3333333333333286,10.333333333333329,0.6666666666666666,-2.75,-2.5,0.5,-1.7999999999999972,-5.200000000000003,0.4
13588,2010,2010-04-03,R2,St Kilda,North Melbourne,Home,14.0,-8.0,2.0,1.0,14.0,-8.0,2.0,5.5,2.5,0.0,2.333333333333343,-0.3333333333333286,0.0,3.75,-14.75,0.5,1.1999999999999886,-10.599999999999994,0.40000000000000013
13589,2010,2010-04-03,R2,West Coast,Melbourne,Away,21.0,-3.0,0.0,0.0,21.0,-3.0,0.0,39.5,-36.0,1.0,10.333333333333329,-34.33333333333333,0.6666666666666666,3.5,-23.75,0.5,11.0,-24.200000000000003,0.7999999999999999
13590,2010,2010-04-04,R2,Adelaide,Footscray,Away,-31.0,-11.0,0.0,0.0,-31.0,-11.0,0.0,-3.0,6.0,0.0,17.66666666666667,8.666666666666657,0.0,36.75,8.5,0.5,33.8,1.1999999999999886,0.3999999999999999
13591,2010,2010-04-04,R2,Essendon,Fremantle,Away,-24.0,63.0,-2.0,-1.0,-24.0,63.0,-2.0,-4.0,67.5,-1.0,-11.0,49.0,-0.6666666666666666,-2.5,40.25,-0.5,-3.1999999999999886,39.0,-0.3999999999999999
13592,2010,2010-04-04,R2,Richmond,Sydney,Away,-24.0,24.0,0.0,0.0,-24.0,24.0,0.0,-35.5,24.5,0.0,-11.333333333333343,29.0,0.0,-15.5,36.75,0.0,-23.400000000000006,40.400000000000006,-0.4
13593,2010,2010-04-05,R2,Hawthorn,Geelong,Away,-8.0,-33.0,0.0,0.0,-8.0,-33.0,0.0,5.5,7.5,-1.0,8.666666666666671,20.33333333333333,-0.6666666666666667,-0.75,18.25,-1.0,-9.599999999999994,18.599999999999994,-1.2
13594,2010,2010-04-09,R3,St Kilda,Collingwood,Home,24.0,-51.0,0.0,0.0,57.0,-46.0,0.0,12.0,-25.5,0.0,15.0,-30.33333333333333,0.0,5.5,-29.0,0.0,10.0,-28.800000000000004,0.40000000000000013
13595,2010,2010-04-10,R3,North Melbourne,Richmond,Home,9.0,-1.0,0.0,0.0,-9.0,23.0,0.0,4.5,-0.5,0.0,11.666666666666664,-19.66666666666667,0.6666666666666666,1.5,-33.75,1.0,3.799999999999997,-35.400000000000006,0.8
13596,2010,2010-04-10,R3,Port Adelaide,Essendon,Away,22.0,-70.0,4.0,2.0,20.0,-27.0,2.0,11.0,-35.0,2.0,6.333333333333329,-54.999999999999986,1.3333333333333333,-1.25,-39.25,0.5,-5.0,-35.400000000000006,0.4
13597,2010,2010-04-10,R3,Carlton,Brisbane Lions,Away,-13.0,1.0,-2.0,-1.0,-19.0,19.0,-2.0,-6.5,0.5,-1.0,11.666666666666671,1.6666666666666714,-0.6666666666666666,7.0,19.25,-1.0,16.200000000000003,16.200000000000003,-0.8
13598,2010,2010-04-10,R3,Sydney,West Coast,Home,38.0,-32.0,2.0,1.0,32.0,-14.0,2.0,19.0,-16.0,1.0,1.6666666666666572,7.666666666666657,0.0,3.25,-0.5,0.0,-2.0,3.5999999999999943,-0.4
13599,2010,2010-04-11,R3,Melbourne,Geelong,Home,-79.0,18.0,-4.0,-2.0,-15.0,-5.0,-2.0,-39.5,9.0,-2.0,-30.66666666666667,21.333333333333343,-2.0,-29.0,42.5,-2.0,-17.0,30.39999999999999,-1.6
13600,2010,2010-04-11,R3,Footscray,Hawthorn,Home,5.0,16.0,0.0,0.0,29.0,-52.0,2.0,2.5,8.0,0.0,-13.666666666666657,-13.333333333333329,0.0,-17.25,-19.25,0.0,-10.799999999999997,-15.0,0.0
13601,2010,2010-04-11,R3,Fremantle,Adelaide,Home,94.0,-105.0,4.0,2.0,38.0,-49.0,2.0,47.0,-52.5,2.0,23.33333333333333,-31.33333333333333,1.3333333333333333,11.25,-19.25,1.0,-13.400000000000006,-10.799999999999997,0.3999999999999999
13602,2010,2010-04-16,R4,West Coast,Essendon,Home,1.0,6.0,-2.0,-1.0,-4.0,41.0,-2.0,6.5,8.5,-1.0,0.3333333333333286,2.0,-0.6666666666666666,14.0,-28.75,0.0,-2.3999999999999915,-18.39999999999999,-0.4
13603,2010,2010-04-17,R4,North Melbourne,Footscray,Away,-76.0,69.0,-2.0,-1.0,16.0,7.0,0.0,-32.5,51.0,-1.0,-25.33333333333333,23.0,-0.6666666666666666,-14.5,19.0,0.0,-20.19999999999999,15.799999999999997,0.0
13604,2010,2010-04-17,R4,Adelaide,Hawthorn,Away,-114.0,32.0,-2.0,-1.0,-43.0,-43.0,0.0,-29.5,-12.5,0.0,-37.99999999999999,10.666666666666671,-0.6666666666666666,-33.75,-0.25,-0.5,-20.799999999999997,-4.799999999999997,-0.4
13605,2010,2010-04-17,R4,Collingwood,Carlton,Home,-27.0,-19.0,2.0,1.0,-34.0,-26.0,0.0,-18.0,-24.0,1.0,-9.0,-6.333333333333343,0.6666666666666666,-21.0,-2.5,0.5,-21.0,-21.599999999999994,0.7999999999999999
13606,2010,2010-04-17,R4,Brisbane Lions,Sydney,Home,12.0,24.0,2.0,1.0,-3.0,25.0,0.0,-7.0,19.0,0.0,4.0,8.0,0.6666666666666667,-6.0,7.75,0.5,6.200000000000003,7.6000000000000085,0.8
13607,2010,2010-04-18,R4,Richmond,Fremantle,Away,-188.0,102.0,-6.0,-3.0,-69.0,-7.0,-2.0,-67.0,22.0,-2.0,-62.66666666666667,34.0,-2.0,-49.25,33.25,-1.5,-49.0,36.2,-1.6
13608,2010,2010-04-18,R4,Geelong,Port Adelaide,Home,77.0,34.0,0.0,0.0,37.0,17.0,0.0,24.0,11.0,0.0,25.666666666666657,11.333333333333329,0.0,22.5,7.75,0.5,23.599999999999994,-5.799999999999997,0.8
13609,2010,2010-04-18,R4,St Kilda,Melbourne,Home,105.0,-76.0,4.0,2.0,12.0,0.0,0.0,35.0,-23.5,1.0,35.0,-25.33333333333333,1.3333333333333335,26.5,-27.5,1.0,14.0,-42.0,1.2000000000000002
13610,2010,2010-04-23,R5,Footscray,Adelaide,Home,159.0,-34.0,4.0,2.0,24.0,-2.0,0.0,41.5,12.5,1.0,42.66666666666667,-15.0,1.3333333333333333,39.75,-8.5,1.0,26.799999999999997,-11.399999999999991,0.8
13611,2010,2010-04-24,R5,Sydney,St Kilda,Home,1.0,26.0,-2.0,-1.0,-8.0,-33.0,0.0,17.0,-9.0,0.0,3.0,6.0,0.0,0.25,6.5,-0.5,5.0,9.200000000000003,-0.40000000000000013
13612,2010,2010-04-24,R5,Melbourne,Brisbane Lions,Home,-94.0,-8.0,-4.0,-2.0,32.0,-1.0,0.0,-9.5,-20.5,0.0,-13.666666666666657,-14.333333333333343,-0.6666666666666667,-23.5,-2.0,-1.0,-16.60000000000001,-0.20000000000000284,-0.8
13613,2010,2010-04-24,R5,Port Adelaide,West Coast,Home,-30.0,38.0,2.0,1.0,-37.0,81.0,-2.0,-23.5,36.5,-1.0,-14.666666666666671,23.333333333333343,0.0,-7.5,9.5,0.5,-17.599999999999994,12.799999999999997,0.0
13614,2010,2010-04-25,R5,Collingwood,Richmond,Home,133.0,-178.0,6.0,3.0,45.0,-74.0,2.0,15.0,-58.0,1.0,22.666666666666664,-50.33333333333333,1.3333333333333333,33.25,-44.5,1.5,27.0,-36.599999999999994,1.2
13615,2010,2010-04-25,R5,Hawthorn,North Melbourne,Away,54.0,-46.0,0.0,0.0,-1.0,23.0,0.0,-16.5,16.0,-1.0,6.333333333333329,-3.666666666666657,-0.6666666666666666,13.5,-11.5,0.0,16.400000000000006,0.5999999999999943,-0.4
13616,2010,2010-04-25,R5,Fremantle,Essendon,Home,113.0,-57.0,4.0,2.0,15.0,7.0,0.0,22.5,25.0,0.0,29.666666666666657,2.0,0.6666666666666666,28.25,-14.25,1.0,19.39999999999999,-25.799999999999997,0.7999999999999999
13617,2010,2010-04-26,R5,Carlton,Geelong,Home,-116.0,-53.0,-2.0,-1.0,-56.0,-9.0,0.0,-49.5,-19.5,0.0,-37.0,-7.666666666666657,-0.6666666666666666,-29.0,-13.25,-0.5,-18.400000000000006,-2.0,-0.8
13618,2010,2010-04-30,R6,Footscray,St Kilda,Away,53.0,119.0,-2.0,-1.0,77.0,18.0,2.0,24.0,13.0,0.0,26.33333333333333,23.000000000000007,0.0,14.0,19.5,0.0,10.599999999999994,23.799999999999997,-0.40000000000000013
13619,2010,2010-05-01,R6,North Melbourne,Brisbane Lions,Home,-104.0,67.0,-4.0,-2.0,29.0,-33.0,2.0,-6.0,-6.0,0.0,-1.3333333333333286,-0.6666666666666714,0.0,-18.0,13.25,-0.5,-20.799999999999997,13.400000000000006,-0.8
13620,2010,2010-05-01,R6,Adelaide,Hawthorn,Away,-116.0,51.0,-2.0,-1.0,2.0,39.0,0.0,-1.0,9.5,0.0,-15.0,-8.0,0.0,-15.25,-1.5,0.0,-23.200000000000003,10.200000000000003,-0.4
13621,2010,2010-05-01,R6,Essendon,Port Adelaide,Home,7.0,55.0,-4.0,-2.0,1.0,76.0,-2.0,7.5,9.0,-1.0,9.666666666666671,-5.0,0.0,2.25,3.0,-0.5,1.4000000000000057,11.0,-0.7999999999999999
13622,2010,2010-05-01,R6,Sydney,Melbourne,Home,93.0,-25.0,2.0,1.0,12.0,10.0,0.0,-10.5,-4.0,0.0,11.0,2.3333333333333286,0.0,16.5,-1.0,0.5,18.60000000000001,-5.0,0.40000000000000013
13623,2010,2010-05-02,R6,Geelong,Fremantle,Home,9.0,48.0,-2.0,-1.0,-44.0,31.0,-2.0,11.0,-6.5,0.0,5.0,-2.0,-0.6666666666666666,0.5,4.0,-0.5,1.7999999999999972,9.599999999999994,-0.40000000000000013
13624,2010,2010-05-02,R6,Carlton,Collingwood,Away,-9.0,28.0,-2.0,-1.0,-16.0,13.0,0.0,-18.0,4.5,0.0,-0.6666666666666714,11.666666666666671,0.0,0.0,14.25,-0.5,-1.7999999999999972,5.599999999999994,-0.40000000000000013
13625,2010,2010-05-02,R6,West Coast,Richmond,Away,104.0,-84.0,2.0,1.0,-10.0,3.0,0.0,6.5,-26.0,1.0,16.0,-15.666666666666671,0.6666666666666666,21.5,-19.5,0.5,20.799999999999997,-16.799999999999997,0.4
13626,2010,2010-05-07,R7,Melbourne,Footscray,Away,-42.0,-4.0,0.0,0.0,32.0,55.0,0.0,7.0,18.0,0.0,22.66666666666667,4.333333333333329,0.6666666666666666,6.25,-7.5,0.5,-2.0,1.6000000000000085,0.0
13627,2010,2010-05-08,R7,Essendon,Fremantle,Away,-175.0,94.0,-6.0,-3.0,-5.0,-10.0,0.0,-31.0,18.5,-1.0,-25.666666666666657,10.0,-0.6666666666666666,-26.75,-3.25,-0.5,-30.200000000000003,6.200000000000003,-0.8
13628,2010,2010-05-08,R7,West Coast,North Melbourne,Home,13.0,45.0,-4.0,-2.0,-31.0,33.0,-2.0,-25.0,39.0,-2.0,-3.0,18.666666666666657,-0.6666666666666666,-8.5,20.25,-1.0,2.5999999999999943,5.3999999999999915,-0.7999999999999999
13629,2010,2010-05-08,R7,Collingwood,Hawthorn,Home,170.0,-109.0,8.0,4.0,92.0,-4.0,2.0,71.0,-15.5,2.0,68.66666666666666,-31.66666666666667,2.0,40.75,-31.5,1.5,31.599999999999994,-28.200000000000003,1.6
13630,2010,2010-05-08,R7,Brisbane Lions,Port Adelaide,Away,89.0,-13.0,0.0,0.0,-10.0,33.0,-2.0,-5.5,46.0,-2.0,8.666666666666657,4.0,-0.6666666666666666,13.25,-3.75,0.0,14.200000000000003,-2.6000000000000085,0.0
13631,2010,2010-05-09,R7,Geelong,Richmond,Home,359.0,-226.0,8.0,4.0,108.0,-108.0,2.0,51.5,-58.0,1.0,61.33333333333334,-61.66666666666667,1.3333333333333333,61.5,-42.75,1.0,59.6,-40.0,1.2
13632,2010,2010-05-09,R7,Adelaide,Sydney,Home,-260.0,177.0,-10.0,-5.0,-33.0,10.0,-2.0,-38.0,34.0,-2.0,-40.33333333333333,37.0,-2.0,-47.75,28.0,-2.0,-46.800000000000004,31.0,-2.0
13633,2010,2010-05-10,R7,St Kilda,Carlton,Away,-83.0,-183.0,4.0,2.0,-53.0,-109.0,2.0,-56.5,-61.5,0.0,-36.0,-28.333333333333343,0.0,-28.5,-34.75,0.5,-11.800000000000011,-41.4,0.8
13634,2010,2010-05-14,R8,Fremantle,Collingwood,Away,-26.0,49.0,0.0,0.0,-44.0,9.0,0.0,-44.0,-10.0,0.0,-32.0,-0.6666666666666714,0.0,-31.5,11.75,-0.5,-8.400000000000006,19.200000000000003,0.0
13635,2010,2010-05-15,R8,Footscray,Geelong,Home,-228.0,-41.0,-2.0,-1.0,-56.0,7.0,0.0,-85.5,1.5,-1.0,-39.33333333333333,-9.666666666666664,0.0,-49.5,2.0,-0.5,-43.2,-6.599999999999994,0.0
13636,2010,2010-05-15,R8,Melbourne,Adelaide,Away,100.0,-119.0,4.0,2.0,-38.0,16.0,-2.0,-17.0,11.5,-1.0,-1.0,-15.0,0.0,18.75,-17.5,0.5,18.200000000000003,-17.200000000000003,0.7999999999999999
13637,2010,2010-05-15,R8,North Melbourne,West Coast,Home,-24.0,18.0,2.0,1.0,-11.0,63.0,-2.0,10.0,15.0,0.0,13.0,-5.0,0.6666666666666666,-0.5,1.75,0.0,4.599999999999994,-3.5999999999999943,0.3999999999999999
13638,2010,2010-05-15,R8,Brisbane Lions,Sydney,Away,-28.0,90.0,-2.0,-1.0,41.0,-13.0,0.0,10.5,3.5,-1.0,-13.666666666666671,15.666666666666671,-1.3333333333333333,-10.0,16.5,-1.0,-8.600000000000009,18.19999999999999,-0.8
13639,2010,2010-05-16,R8,Richmond,Essendon,Away,-177.0,155.0,-4.0,-2.0,-52.0,-5.0,0.0,-52.5,46.5,-1.0,-29.0,28.333333333333343,-0.6666666666666666,-21.75,29.25,-0.5,-25.200000000000003,30.60000000000001,-0.8
13640,2010,2010-05-16,R8,Port Adelaide,Carlton,Away,-131.0,47.0,2.0,1.0,-20.0,38.0,0.0,-12.5,-21.5,1.0,-25.0,-22.33333333333333,0.6666666666666667,-28.5,9.25,0.0,-21.599999999999994,10.0,0.0
13641,2010,2010-05-16,R8,St Kilda,Hawthorn,Away,-1.0,-184.0,8.0,4.0,-26.0,27.0,0.0,-20.0,-16.5,1.0,-22.000000000000007,-20.333333333333343,0.6666666666666666,-4.25,-22.75,1.0,-6.400000000000006,-30.0,1.2
13642,2010,2010-05-21,R9,Collingwood,Geelong,Away,-68.0,-13.0,2.0,1.0,-22.0,23.0,0.0,4.5,27.5,0.0,1.0,34.66666666666667,0.0,13.75,13.75,0.5,3.799999999999983,10.0,0.3999999999999999
13643,2010,2010-05-22,R9,North Melbourne,Richmond,Away,146.0,-140.0,8.0,4.0,-2.0,-14.0,2.0,17.5,19.5,1.0,28.66666666666667,-14.666666666666671,1.3333333333333333,23.75,-21.5,1.5,15.400000000000006,-23.799999999999997,1.2
13644,2010,2010-05-22,R9,Sydney,Port Adelaide,Away,79.0,-113.0,0.0,0.0,-29.0,-17.0,0.0,-39.5,1.5,-1.0,-23.0,5.333333333333343,-0.6666666666666666,-2.0,8.75,-0.5,5.599999999999994,-12.799999999999997,0.0
13645,2010,2010-05-22,R9,Melbourne,Fremantle,Home,-253.0,-112.0,-6.0,-3.0,-51.0,-58.0,0.0,-49.0,-44.0,-1.0,-43.666666666666664,-19.0,-1.3333333333333333,-35.0,-19.25,-1.0,-20.0,-21.400000000000006,-0.3999999999999999
13646,2010,2010-05-22,R9,Essendon,Footscray,Home,-34.0,175.0,-4.0,-2.0,-8.0,18.0,0.0,14.0,30.5,-1.0,29.333333333333343,24.999999999999993,0.0,5.5,30.75,-0.5,4.199999999999989,24.599999999999994,-0.3999999999999999
13647,2010,2010-05-23,R9,Adelaide,St Kilda,Home,-100.0,169.0,-8.0,-4.0,-6.0,-9.0,0.0,15.0,-42.0,1.0,18.33333333333333,-11.0,0.0,20.75,8.5,0.0,6.0,8.799999999999997,-0.4
13648,2010,2010-05-23,R9,Carlton,Hawthorn,Away,172.0,-56.0,6.0,3.0,29.0,6.0,0.0,32.0,-14.0,1.0,34.33333333333333,7.0,0.6666666666666666,34.25,1.75,1.0,36.2,-12.200000000000003,1.2000000000000002
13649,2010,2010-05-23,R9,West Coast,Brisbane Lions,Away,-71.0,-45.0,-2.0,-1.0,1.0,-109.0,2.0,1.5,-64.0,2.0,-3.6666666666666714,-41.33333333333333,1.3333333333333333,-0.25,-28.0,1.0,-0.20000000000000284,-22.60000000000001,0.7999999999999999
13650,2010,2010-05-28,R10,Essendon,Footscray,Home,-31.0,213.0,-4.0,-2.0,3.0,38.0,0.0,-2.5,28.0,0.0,10.333333333333343,33.0,-0.6666666666666667,22.75,28.25,0.0,5.0,32.199999999999996,-0.40000000000000013
13653,2010,2010-05-29,R10,St Kilda,Collingwood,Home,-245.0,-98.0,-2.0,-1.0,41.0,-30.0,2.0,-5.5,-17.0,0.0,-33.33333333333333,1.3333333333333428,-0.6666666666666666,-51.5,-13.0,-0.5,-56.400000000000006,-10.600000000000009,-0.8
13652,2010,2010-05-29,R10,Port Adelaide,Adelaide,Away,141.0,55.0,6.0,3.0,17.0,30.0,-2.0,17.0,32.0,-1.0,13.0,38.66666666666667,-0.6666666666666666,15.5,23.25,0.0,8.800000000000011,3.1999999999999886,0.3999999999999999
13654,2010,2010-05-29,R10,Brisbane Lions,Melbourne,Home,85.0,167.0,0.0,0.0,-30.0,-17.0,-2.0,-1.0,31.5,-1.0,10.666666666666671,35.33333333333333,-0.6666666666666666,10.25,27.25,-0.5,-1.7999999999999972,31.799999999999997,-0.8
13651,2010,2010-05-29,R10,Geelong,Richmond,Home,491.0,-366.0,14.0,6.0,-9.0,-80.0,2.0,30.0,-47.5,2.0,44.0,-46.66666666666667,2.0,60.0,-62.0,2.0,47.0,-51.2,1.6
13657,2010,2010-05-30,R10,Fremantle,West Coast,Home,253.0,-55.0,8.0,4.0,44.0,-28.0,2.0,33.0,29.5,0.0,25.666666666666657,21.66666666666667,0.0,28.75,6.75,0.5,32.8,-3.0,0.8
13655,2010,2010-05-30,R10,Hawthorn,North Melbourne,Home,62.0,-117.0,-2.0,-1.0,53.0,-67.0,2.0,29.0,-28.0,1.0,20.333333333333343,-37.0,0.6666666666666666,5.0,-20.75,0.0,1.6000000000000085,-14.200000000000003,-0.3999999999999999
13656,2010,2010-05-30,R10,Carlton,Sydney,Home,75.0,50.0,0.0,0.0,-3.0,10.0,0.0,26.0,0.5,1.0,40.666666666666664,-19.0,1.3333333333333333,29.25,2.75,0.5,21.19999999999999,3.1999999999999886,0.3999999999999999
13658,2010,2010-06-04,R11,Richmond,St Kilda,Away,-188.0,395.0,-12.0,-6.0,-46.0,-46.0,0.0,-21.0,14.0,-1.0,-12.333333333333329,8.0,-0.6666666666666666,-12.75,-0.25,-0.5,-9.400000000000006,22.799999999999997,-0.7999999999999999
13660,2010,2010-06-05,R11,Adelaide,Brisbane Lions,Home,-186.0,-25.0,-6.0,-3.0,-12.0,43.0,-2.0,0.0,15.5,0.0,0.3333333333333286,-13.333333333333329,0.0,1.25,-24.75,0.5,-1.5999999999999943,-21.799999999999997,0.4
13659,2010,2010-06-05,R11,Carlton,Melbourne,Home,197.0,35.0,4.0,2.0,38.0,-45.0,2.0,-6.5,-22.5,0.0,19.666666666666657,-9.333333333333329,0.6666666666666666,30.5,-7.5,1.0,29.200000000000003,4.200000000000003,0.7999999999999999
13662,2010,2010-06-05,R11,West Coast,Fremantle,Away,-316.0,82.0,-10.0,-5.0,-63.0,27.0,-2.0,-53.5,27.5,-2.0,-43.0,-10.666666666666657,-0.6666666666666666,-35.0,-9.5,-0.5,-35.599999999999994,0.0,-0.8
13661,2010,2010-06-05,R11,North Melbourne,Geelong,Home,-426.0,295.0,-8.0,-4.0,-43.0,72.0,-2.0,-36.0,74.5,-2.0,-47.66666666666667,50.00000000000001,-1.3333333333333335,-44.5,62.0,-1.5,-47.000000000000014,54.6,-1.2
13665,2010,2010-06-06,R11,Collingwood,Port Adelaide,Home,252.0,-140.0,4.0,2.0,50.0,11.0,0.0,-5.0,-7.0,0.0,10.333333333333343,-11.666666666666671,0.6666666666666666,19.75,-12.5,0.5,27.400000000000006,-4.400000000000006,0.3999999999999999
13663,2010,2010-06-06,R11,Sydney,Essendon,Home,-24.0,-129.0,0.0,0.0,-22.0,-11.0,-2.0,-44.5,-3.0,-2.0,-39.66666666666666,4.666666666666657,-2.0,-41.5,7.75,-1.5,-33.0,11.0,-1.2000000000000002
13664,2010,2010-06-06,R11,Hawthorn,Footscray,Home,-91.0,129.0,-4.0,-2.0,-11.0,-22.0,2.0,-14.0,-9.5,1.0,-13.333333333333329,1.3333333333333286,0.6666666666666667,-4.0,10.0,0.0,0.20000000000000284,19.400000000000006,0.0
13666,2010,2010-06-11,R12,North Melbourne,Carlton,Home,-222.0,215.0,-4.0,-2.0,-11.0,29.0,0.0,-19.0,46.0,-1.0,-13.666666666666671,36.33333333333333,-0.6666666666666666,-18.75,23.0,-0.5,-22.599999999999994,36.2,-0.8
13669,2010,2010-06-12,R12,Port Adelaide,Adelaide,Away,53.0,1.0,4.0,2.0,-42.0,-8.0,-2.0,-44.0,-27.0,-1.0,-23.666666666666657,-8.0,-1.3333333333333333,-13.5,2.5,-1.0,-9.799999999999997,12.400000000000006,-0.7999999999999999
13668,2010,2010-06-12,R12,Essendon,Sydney,Away,15.0,138.0,-2.0,-1.0,-9.0,9.0,-2.0,6.5,10.0,0.0,26.66666666666667,5.0,0.6666666666666666,27.5,-1.25,1.0,31.39999999999999,-4.400000000000006,0.7999999999999999
13667,2010,2010-06-12,R12,Hawthorn,Geelong,Home,-411.0,81.0,-8.0,-4.0,-48.0,-35.0,0.0,-45.0,-12.5,0.0,-22.0,-5.0,0.0,-33.0,-0.75,0.0,-32.8,8.0,-0.3999999999999999
13670,2010,2010-06-13,R12,Richmond,West Coast,Home,-160.0,126.0,-4.0,-1.0,-39.0,-25.0,0.0,-19.0,-50.0,1.0,0.3333333333333286,-20.33333333333333,0.6666666666666666,3.0,-4.5,0.0,-7.200000000000003,-1.5999999999999943,-0.4
13672,2010,2010-06-13,R12,Fremantle,Brisbane Lions,Away,201.0,-89.0,6.0,3.0,-7.0,15.0,0.0,22.0,6.5,0.0,21.0,-5.666666666666671,0.6666666666666666,21.5,-9.75,0.5,19.799999999999997,-10.400000000000006,0.7999999999999999
13671,2010,2010-06-13,R12,Footscray,St Kilda,Home,81.0,107.0,-4.0,-2.0,6.0,54.0,-2.0,-13.5,38.5,-2.0,3.0,26.000000000000007,-1.3333333333333335,7.25,12.0,-0.5,6.200000000000003,-3.0,0.0
13673,2010,2010-06-14,R12,Melbourne,Collingwood,Draw,-320.0,28.0,-8.0,-4.0,-53.0,-2.0,-2.0,-33.0,15.5,-1.0,-1.6666666666666714,18.333333333333343,0.0,-23.0,8.25,-0.5,-36.599999999999994,2.4000000000000057,-0.7999999999999999
13674,2010,2010-06-18,R13,Hawthorn,Essendon,Home,-34.0,-178.0,2.0,1.0,41.0,-77.0,2.0,17.5,-51.5,2.0,5.0,-38.66666666666667,1.3333333333333335,-1.25,-37.75,1.0,-1.7999999999999972,-29.200000000000003,0.8
13676,2010,2010-06-19,R13,Brisbane Lions,Richmond,Away,189.0,-92.0,6.0,3.0,-70.0,44.0,-2.0,-20.0,18.5,-1.0,-9.666666666666657,29.0,-0.6666666666666666,-10.75,12.5,-0.5,-11.0,23.200000000000003,-0.4
13675,2010,2010-06-19,R13,Carlton,Fremantle,Away,-97.0,-20.0,-2.0,-1.0,1.0,12.0,0.0,10.0,-16.5,1.0,-4.666666666666671,-11.666666666666657,0.6666666666666666,-13.5,3.0,0.0,-6.599999999999994,-5.799999999999997,0.3999999999999999
13678,2010,2010-06-20,R13,West Coast,Port Adelaide,Away,40.0,75.0,-4.0,-2.0,22.0,33.0,0.0,28.5,40.5,0.0,34.333333333333336,36.33333333333334,0.0,12.25,22.25,0.0,6.400000000000006,3.4000000000000057,0.4
13677,2010,2010-06-20,R13,North Melbourne,Footscray,Home,-191.0,296.0,-2.0,-1.0,-24.0,12.0,0.0,-18.5,-6.0,1.0,-16.333333333333343,9.333333333333343,0.6666666666666666,-29.75,24.5,0.0,-27.200000000000003,22.0,0.0
13679,2010,2010-06-25,R13,St Kilda,Geelong,Home,-441.0,-121.0,-2.0,-1.0,-69.0,-16.0,0.0,-47.0,-27.5,0.0,-30.66666666666667,-15.333333333333343,0.0,-21.75,-10.0,0.0,-32.19999999999999,-4.200000000000003,-0.3999999999999999
13680,2010,2010-06-26,R13,Sydney,Collingwood,Away,-180.0,-26.0,-2.0,-1.0,17.0,-21.0,2.0,-3.5,-22.0,1.0,-3.333333333333343,-17.66666666666667,0.6666666666666666,0.75,-9.75,0.5,-13.400000000000006,-7.0,0.0
